"ID","Carrier","FlightNo","Destination","DepartTime","Day","Month","FlightLength","Delay","Delayed30"
1383,"AA",1685,"MIA","4-8am","Mon","May",175,0,"No"
1384,"AA",1709,"MIA","8-Mid","Mon","May",185,-6,"No"
1385,"AA",1741,"BNA","Noon-4pm","Mon","May",150,-7,"No"
1386,"AA",1757,"STL","8-Noon","Mon","May",170,-8,"No"
1387,"AA",1855,"STL","8-Noon","Mon","May",165,-4,"No"
1388,"AA",2011,"MIA","4-8pm","Mon","May",185,-11,"No"
1389,"AA",2015,"MIA","8-Noon","Mon","May",190,-8,"No"
1390,"AA",2019,"STL","8-Mid","Mon","May",160,-5,"No"
1391,"AA",2093,"MIA","Noon-4pm","Mon","May",190,-2,"No"
1392,"AA",2223,"STL","4-8pm","Mon","May",175,-5,"No"
1393,"AA",2255,"MIA","4-8am","Mon","May",175,-1,"No"
1394,"AA",301,"ORD","4-8am","Tue","May",140,-7,"No"
1395,"AA",303,"ORD","4-8am","Tue","May",145,-5,"No"
1396,"AA",305,"ORD","4-8am","Tue","May",145,-5,"No"
1397,"AA",309,"ORD","8-Noon","Tue","May",145,-8,"No"
1398,"AA",313,"ORD","8-Noon","Tue","May",155,-9,"No"
1399,"AA",319,"ORD","8-Noon","Tue","May",150,-6,"No"
1400,"AA",321,"ORD","8-Noon","Tue","May",155,-6,"No"
1401,"AA",327,"ORD","Noon-4pm","Tue","May",155,-5,"No"
1402,"AA",329,"ORD","Noon-4pm","Tue","May",150,-8,"No"
1403,"AA",333,"ORD","Noon-4pm","Tue","May",155,-5,"No"
1404,"AA",335,"ORD","Noon-4pm","Tue","May",160,0,"No"
1405,"AA",337,"ORD","Noon-4pm","Tue","May",160,21,"No"
1406,"AA",341,"ORD","4-8pm","Tue","May",160,-4,"No"
1407,"AA",345,"ORD","4-8pm","Tue","May",160,-9,"No"
1408,"AA",347,"ORD","4-8pm","Tue","May",155,-8,"No"
1409,"AA",363,"ORD","4-8pm","Tue","May",155,-7,"No"
1410,"AA",371,"ORD","8-Mid","Tue","May",155,0,"No"
1411,"AA",413,"MIA","4-8am","Tue","May",185,-5,"No"
1412,"AA",599,"MIA","8-Noon","Tue","May",190,8,"No"
1413,"AA",611,"BNA","8-Noon","Tue","May",155,-8,"No"
1414,"AA",701,"DFW","4-8am","Tue","May",225,-5,"No"
1415,"AA",707,"DFW","4-8am","Tue","May",230,-7,"No"
1416,"AA",709,"DFW","4-8am","Tue","May",235,-4,"No"
1417,"AA",713,"DFW","8-Noon","Tue","May",240,-7,"No"
1418,"AA",721,"DFW","8-Noon","Tue","May",245,-3,"No"
1419,"AA",731,"DFW","8-Noon","Tue","May",240,-6,"No"
1420,"AA",739,"DFW","8-Noon","Tue","May",240,-6,"No"
1421,"AA",743,"DFW","Noon-4pm","Tue","May",235,-4,"No"
1422,"AA",745,"DFW","Noon-4pm","Tue","May",240,-8,"No"
1423,"AA",751,"DFW","Noon-4pm","Tue","May",245,-6,"No"
1424,"AA",753,"DFW","Noon-4pm","Tue","May",240,-7,"No"
1425,"AA",759,"DFW","Noon-4pm","Tue","May",245,-2,"No"
1426,"AA",763,"DFW","4-8pm","Tue","May",250,-3,"No"
1427,"AA",785,"DFW","4-8pm","Tue","May",240,-2,"No"
1428,"AA",787,"DFW","4-8pm","Tue","May",240,-6,"No"
1429,"AA",791,"DFW","8-Mid","Tue","May",235,-9,"No"
1430,"AA",1423,"MIA","Noon-4pm","Tue","May",190,3,"No"
1431,"AA",1551,"BNA","4-8pm","Tue","May",150,-4,"No"
1432,"AA",1559,"MIA","4-8pm","Tue","May",195,-4,"No"
1433,"AA",1685,"MIA","4-8am","Tue","May",175,-6,"No"
1434,"AA",1709,"MIA","8-Mid","Tue","May",185,-15,"No"
1435,"AA",1741,"BNA","Noon-4pm","Tue","May",150,-5,"No"
1436,"AA",1757,"STL","8-Noon","Tue","May",170,-5,"No"
1437,"AA",1855,"STL","8-Noon","Tue","May",165,-7,"No"
1438,"AA",2011,"MIA","4-8pm","Tue","May",185,5,"No"
1439,"AA",2015,"MIA","8-Noon","Tue","May",190,0,"No"
1440,"AA",2019,"STL","8-Mid","Tue","May",160,-8,"No"
1441,"AA",2093,"MIA","Noon-4pm","Tue","May",190,-7,"No"
1442,"AA",2223,"STL","4-8pm","Tue","May",175,-6,"No"
1443,"AA",2255,"MIA","4-8am","Tue","May",175,-6,"No"
1444,"AA",301,"ORD","4-8am","Wed","May",140,-7,"No"
1445,"AA",303,"ORD","4-8am","Wed","May",145,-6,"No"
1446,"AA",305,"ORD","4-8am","Wed","May",145,-6,"No"
1447,"AA",309,"ORD","8-Noon","Wed","May",145,-5,"No"
1448,"AA",313,"ORD","8-Noon","Wed","May",155,-3,"No"
1449,"AA",319,"ORD","8-Noon","Wed","May",150,-7,"No"
1450,"AA",321,"ORD","8-Noon","Wed","May",155,-9,"No"
1451,"AA",327,"ORD","Noon-4pm","Wed","May",155,-8,"No"
1452,"AA",329,"ORD","Noon-4pm","Wed","May",150,-2,"No"
1453,"AA",333,"ORD","Noon-4pm","Wed","May",155,-5,"No"
1454,"AA",335,"ORD","Noon-4pm","Wed","May",160,-8,"No"
1455,"AA",337,"ORD","Noon-4pm","Wed","May",160,-8,"No"
1456,"AA",341,"ORD","4-8pm","Wed","May",160,-10,"No"
1457,"AA",345,"ORD","4-8pm","Wed","May",160,-6,"No"
1458,"AA",347,"ORD","4-8pm","Wed","May",155,24,"No"
1459,"AA",363,"ORD","4-8pm","Wed","May",155,-8,"No"
1460,"AA",371,"ORD","8-Mid","Wed","May",155,0,"No"
1461,"AA",413,"MIA","4-8am","Wed","May",185,5,"No"
1462,"AA",599,"MIA","8-Noon","Wed","May",190,-8,"No"
1463,"AA",611,"BNA","8-Noon","Wed","May",155,-7,"No"
1464,"AA",701,"DFW","4-8am","Wed","May",225,-4,"No"
1465,"AA",707,"DFW","4-8am","Wed","May",230,-5,"No"
1466,"AA",709,"DFW","4-8am","Wed","May",235,-6,"No"
1467,"AA",713,"DFW","8-Noon","Wed","May",240,-4,"No"
1468,"AA",721,"DFW","8-Noon","Wed","May",245,-7,"No"
1469,"AA",731,"DFW","8-Noon","Wed","May",240,-2,"No"
1470,"AA",739,"DFW","8-Noon","Wed","May",240,-3,"No"
1471,"AA",743,"DFW","Noon-4pm","Wed","May",235,-1,"No"
1472,"AA",745,"DFW","Noon-4pm","Wed","May",240,-8,"No"
1473,"AA",751,"DFW","Noon-4pm","Wed","May",245,-4,"No"
1474,"AA",753,"DFW","Noon-4pm","Wed","May",240,-7,"No"
1475,"AA",759,"DFW","Noon-4pm","Wed","May",245,-8,"No"
1476,"AA",763,"DFW","4-8pm","Wed","May",250,-5,"No"
1477,"AA",785,"DFW","4-8pm","Wed","May",240,3,"No"
1478,"AA",787,"DFW","4-8pm","Wed","May",240,-8,"No"
1479,"AA",791,"DFW","8-Mid","Wed","May",235,28,"No"
1480,"AA",1423,"MIA","Noon-4pm","Wed","May",190,-2,"No"
1481,"AA",1551,"BNA","4-8pm","Wed","May",150,4,"No"
1482,"AA",1559,"MIA","4-8pm","Wed","May",195,-3,"No"
1483,"AA",1685,"MIA","4-8am","Wed","May",175,0,"No"
1484,"AA",1709,"MIA","8-Mid","Wed","May",185,-5,"No"
1485,"AA",1741,"BNA","Noon-4pm","Wed","May",150,-8,"No"
1486,"AA",1757,"STL","8-Noon","Wed","May",170,-7,"No"
1487,"AA",1855,"STL","8-Noon","Wed","May",165,-7,"No"
1488,"AA",2011,"MIA","4-8pm","Wed","May",185,-9,"No"
1489,"AA",2015,"MIA","8-Noon","Wed","May",190,0,"No"
1490,"AA",2019,"STL","8-Mid","Wed","May",160,-15,"No"
1491,"AA",2093,"MIA","Noon-4pm","Wed","May",190,-11,"No"
1492,"AA",2223,"STL","4-8pm","Wed","May",175,-8,"No"
1493,"AA",2255,"MIA","4-8am","Wed","May",175,-4,"No"
1494,"AA",301,"ORD","4-8am","Thu","May",140,-4,"No"
1495,"AA",303,"ORD","4-8am","Thu","May",145,-5,"No"
1496,"AA",305,"ORD","4-8am","Thu","May",145,-2,"No"
1497,"AA",309,"ORD","8-Noon","Thu","May",145,0,"No"
1498,"AA",313,"ORD","8-Noon","Thu","May",155,-8,"No"
1499,"AA",319,"ORD","8-Noon","Thu","May",150,0,"No"
1500,"AA",321,"ORD","8-Noon","Thu","May",155,26,"No"
1501,"AA",327,"ORD","Noon-4pm","Thu","May",155,-1,"No"
1502,"AA",329,"ORD","Noon-4pm","Thu","May",150,-12,"No"
1503,"AA",333,"ORD","Noon-4pm","Thu","May",155,-5,"No"
1504,"AA",335,"ORD","Noon-4pm","Thu","May",160,-6,"No"
1505,"AA",337,"ORD","Noon-4pm","Thu","May",160,-3,"No"
1506,"AA",341,"ORD","4-8pm","Thu","May",160,-8,"No"
1507,"AA",345,"ORD","4-8pm","Thu","May",160,-12,"No"
1508,"AA",347,"ORD","4-8pm","Thu","May",155,-5,"No"
1509,"AA",363,"ORD","4-8pm","Thu","May",155,-7,"No"
1510,"AA",371,"ORD","8-Mid","Thu","May",155,-2,"No"
1511,"AA",413,"MIA","4-8am","Thu","May",185,-2,"No"
1512,"AA",599,"MIA","8-Noon","Thu","May",190,-8,"No"
1513,"AA",611,"BNA","8-Noon","Thu","May",155,-10,"No"
1514,"AA",701,"DFW","4-8am","Thu","May",225,-4,"No"
1515,"AA",707,"DFW","4-8am","Thu","May",230,-5,"No"
1516,"AA",709,"DFW","4-8am","Thu","May",235,-1,"No"
1517,"AA",713,"DFW","8-Noon","Thu","May",240,-1,"No"
1518,"AA",721,"DFW","8-Noon","Thu","May",245,-7,"No"
1519,"AA",731,"DFW","8-Noon","Thu","May",240,-4,"No"
1520,"AA",739,"DFW","8-Noon","Thu","May",240,536,"Yes"
1521,"AA",743,"DFW","Noon-4pm","Thu","May",235,-5,"No"
1522,"AA",745,"DFW","Noon-4pm","Thu","May",240,32,"Yes"
1523,"AA",751,"DFW","Noon-4pm","Thu","May",245,-2,"No"
1524,"AA",753,"DFW","Noon-4pm","Thu","May",240,-9,"No"
1525,"AA",759,"DFW","Noon-4pm","Thu","May",245,0,"No"
1526,"AA",763,"DFW","4-8pm","Thu","May",250,-7,"No"
1527,"AA",785,"DFW","4-8pm","Thu","May",240,3,"No"
1528,"AA",787,"DFW","4-8pm","Thu","May",240,-5,"No"
1529,"AA",791,"DFW","8-Mid","Thu","May",235,-12,"No"
1530,"AA",1423,"MIA","Noon-4pm","Thu","May",190,-6,"No"
1531,"AA",1551,"BNA","4-8pm","Thu","May",150,-10,"No"
1532,"AA",1559,"MIA","4-8pm","Thu","May",195,-1,"No"
1533,"AA",1685,"MIA","4-8am","Thu","May",175,-7,"No"
1534,"AA",1709,"MIA","8-Mid","Thu","May",185,-8,"No"
1535,"AA",1741,"BNA","Noon-4pm","Thu","May",150,-10,"No"
1536,"AA",1757,"STL","8-Noon","Thu","May",170,-7,"No"
1537,"AA",1855,"STL","8-Noon","Thu","May",165,-7,"No"
1538,"AA",2011,"MIA","4-8pm","Thu","May",185,1,"No"
1539,"AA",2015,"MIA","8-Noon","Thu","May",190,-3,"No"
1540,"AA",2019,"STL","8-Mid","Thu","May",160,-6,"No"
1541,"AA",2093,"MIA","Noon-4pm","Thu","May",190,-7,"No"
1542,"AA",2223,"STL","4-8pm","Thu","May",175,35,"Yes"
1543,"AA",2255,"MIA","4-8am","Thu","May",175,-4,"No"
1544,"AA",301,"ORD","4-8am","Fri","May",140,-5,"No"
1545,"AA",303,"ORD","4-8am","Fri","May",145,-3,"No"
1546,"AA",305,"ORD","4-8am","Fri","May",145,1,"No"
1547,"AA",309,"ORD","8-Noon","Fri","May",145,-4,"No"
1548,"AA",313,"ORD","8-Noon","Fri","May",155,-3,"No"
1549,"AA",319,"ORD","8-Noon","Fri","May",150,-1,"No"
1550,"AA",321,"ORD","8-Noon","Fri","May",155,-5,"No"
1551,"AA",327,"ORD","Noon-4pm","Fri","May",155,-3,"No"
1552,"AA",329,"ORD","Noon-4pm","Fri","May",150,-6,"No"
1553,"AA",333,"ORD","Noon-4pm","Fri","May",155,-7,"No"
1554,"AA",335,"ORD","Noon-4pm","Fri","May",160,-7,"No"
1555,"AA",337,"ORD","Noon-4pm","Fri","May",160,-5,"No"
1556,"AA",341,"ORD","4-8pm","Fri","May",160,-3,"No"
1557,"AA",345,"ORD","4-8pm","Fri","May",160,-6,"No"
1558,"AA",347,"ORD","4-8pm","Fri","May",155,22,"No"
1559,"AA",363,"ORD","4-8pm","Fri","May",155,-12,"No"
1560,"AA",371,"ORD","8-Mid","Fri","May",155,-7,"No"
1561,"AA",413,"MIA","4-8am","Fri","May",185,-5,"No"
1562,"AA",599,"MIA","8-Noon","Fri","May",190,-5,"No"
1563,"AA",611,"BNA","8-Noon","Fri","May",155,-3,"No"
1564,"AA",701,"DFW","4-8am","Fri","May",225,-4,"No"
1565,"AA",707,"DFW","4-8am","Fri","May",230,-2,"No"
1566,"AA",709,"DFW","4-8am","Fri","May",235,-3,"No"
1567,"AA",713,"DFW","8-Noon","Fri","May",240,-3,"No"
1568,"AA",721,"DFW","8-Noon","Fri","May",245,3,"No"
1569,"AA",731,"DFW","8-Noon","Fri","May",240,-3,"No"
1570,"AA",739,"DFW","8-Noon","Fri","May",240,-4,"No"
1571,"AA",743,"DFW","Noon-4pm","Fri","May",235,-4,"No"
1572,"AA",745,"DFW","Noon-4pm","Fri","May",240,0,"No"
1573,"AA",751,"DFW","Noon-4pm","Fri","May",245,0,"No"
1574,"AA",753,"DFW","Noon-4pm","Fri","May",240,-8,"No"
1575,"AA",759,"DFW","Noon-4pm","Fri","May",245,1,"No"
1576,"AA",763,"DFW","4-8pm","Fri","May",250,-6,"No"
1577,"AA",785,"DFW","4-8pm","Fri","May",240,-4,"No"
1578,"AA",787,"DFW","4-8pm","Fri","May",240,-4,"No"
1579,"AA",791,"DFW","8-Mid","Fri","May",235,-15,"No"
1580,"AA",1423,"MIA","Noon-4pm","Fri","May",190,29,"No"
1581,"AA",1551,"BNA","4-8pm","Fri","May",150,-2,"No"
1582,"AA",1559,"MIA","4-8pm","Fri","May",195,129,"Yes"
1583,"AA",1685,"MIA","4-8am","Fri","May",175,-5,"No"
1584,"AA",1709,"MIA","8-Mid","Fri","May",185,36,"Yes"
1585,"AA",1741,"BNA","Noon-4pm","Fri","May",150,-7,"No"
1586,"AA",1757,"STL","8-Noon","Fri","May",170,-6,"No"
1587,"AA",1855,"STL","8-Noon","Fri","May",165,0,"No"
1588,"AA",2011,"MIA","4-8pm","Fri","May",185,47,"Yes"
1589,"AA",2015,"MIA","8-Noon","Fri","May",190,0,"No"
1590,"AA",2019,"STL","8-Mid","Fri","May",160,-7,"No"
1591,"AA",2093,"MIA","Noon-4pm","Fri","May",190,-11,"No"
1592,"AA",2223,"STL","4-8pm","Fri","May",175,-8,"No"
1593,"AA",2255,"MIA","4-8am","Fri","May",175,1,"No"
1594,"AA",301,"ORD","4-8am","Sat","May",140,5,"No"
1595,"AA",303,"ORD","4-8am","Sat","May",145,-8,"No"
1596,"AA",305,"ORD","4-8am","Sat","May",145,-4,"No"
1597,"AA",309,"ORD","8-Noon","Sat","May",145,-7,"No"
1598,"AA",313,"ORD","8-Noon","Sat","May",155,-4,"No"
1599,"AA",319,"ORD","8-Noon","Sat","May",150,-4,"No"
1600,"AA",327,"ORD","Noon-4pm","Sat","May",155,-5,"No"
1601,"AA",333,"ORD","Noon-4pm","Sat","May",155,-3,"No"
1602,"AA",335,"ORD","Noon-4pm","Sat","May",160,-6,"No"
1603,"AA",345,"ORD","4-8pm","Sat","May",160,-9,"No"
1604,"AA",363,"ORD","4-8pm","Sat","May",155,-11,"No"
1605,"AA",413,"MIA","4-8am","Sat","May",185,-7,"No"
1606,"AA",599,"MIA","8-Noon","Sat","May",190,6,"No"
1607,"AA",611,"BNA","8-Noon","Sat","May",155,-4,"No"
1608,"AA",707,"DFW","4-8am","Sat","May",230,-3,"No"
1609,"AA",709,"DFW","4-8am","Sat","May",235,0,"No"
1610,"AA",713,"DFW","8-Noon","Sat","May",240,-2,"No"
1611,"AA",721,"DFW","8-Noon","Sat","May",245,6,"No"
1612,"AA",731,"DFW","8-Noon","Sat","May",240,5,"No"
1613,"AA",743,"DFW","Noon-4pm","Sat","May",235,3,"No"
1614,"AA",745,"DFW","Noon-4pm","Sat","May",240,-8,"No"
1615,"AA",751,"DFW","Noon-4pm","Sat","May",245,-6,"No"
1616,"AA",759,"DFW","Noon-4pm","Sat","May",245,-9,"No"
1617,"AA",763,"DFW","4-8pm","Sat","May",250,-3,"No"
1618,"AA",785,"DFW","4-8pm","Sat","May",240,98,"Yes"
1619,"AA",787,"DFW","4-8pm","Sat","May",240,-2,"No"
1620,"AA",1423,"MIA","Noon-4pm","Sat","May",190,8,"No"
1621,"AA",1559,"MIA","4-8pm","Sat","May",195,48,"Yes"
1622,"AA",1685,"MIA","4-8am","Sat","May",175,-3,"No"
1623,"AA",1709,"MIA","8-Mid","Sat","May",185,26,"No"
1624,"AA",1741,"BNA","Noon-4pm","Sat","May",150,-8,"No"
1625,"AA",1757,"STL","8-Noon","Sat","May",170,-7,"No"
1626,"AA",2011,"MIA","4-8pm","Sat","May",185,44,"Yes"
1627,"AA",2015,"MIA","8-Noon","Sat","May",190,-3,"No"
1628,"AA",2093,"MIA","Noon-4pm","Sat","May",190,-6,"No"
1629,"AA",2223,"STL","4-8pm","Sat","May",175,-10,"No"
1630,"AA",2255,"MIA","4-8am","Sat","May",175,-2,"No"
1631,"AA",301,"ORD","4-8am","Sun","May",140,-9,"No"
1632,"AA",305,"ORD","4-8am","Sun","May",145,-4,"No"
1633,"AA",309,"ORD","8-Noon","Sun","May",145,12,"No"
1634,"AA",313,"ORD","8-Noon","Sun","May",155,-4,"No"
1635,"AA",319,"ORD","8-Noon","Sun","May",150,-3,"No"
1636,"AA",327,"ORD","Noon-4pm","Sun","May",155,1,"No"
1637,"AA",333,"ORD","Noon-4pm","Sun","May",155,-5,"No"
1638,"AA",335,"ORD","Noon-4pm","Sun","May",160,-6,"No"
1639,"AA",337,"ORD","Noon-4pm","Sun","May",160,-10,"No"
1640,"AA",345,"ORD","4-8pm","Sun","May",160,-3,"No"
1641,"AA",363,"ORD","4-8pm","Sun","May",155,-3,"No"
1642,"AA",413,"MIA","4-8am","Sun","May",185,0,"No"
1643,"AA",599,"MIA","8-Noon","Sun","May",190,-4,"No"
1644,"AA",611,"BNA","8-Noon","Sun","May",155,0,"No"
1645,"AA",707,"DFW","4-8am","Sun","May",230,82,"Yes"
1646,"AA",709,"DFW","4-8am","Sun","May",235,-2,"No"
1647,"AA",713,"DFW","8-Noon","Sun","May",240,24,"No"
1648,"AA",721,"DFW","8-Noon","Sun","May",245,-6,"No"
1649,"AA",731,"DFW","8-Noon","Sun","May",240,-7,"No"
1650,"AA",743,"DFW","Noon-4pm","Sun","May",235,-8,"No"
1651,"AA",745,"DFW","Noon-4pm","Sun","May",240,-6,"No"
1652,"AA",751,"DFW","Noon-4pm","Sun","May",245,2,"No"
1653,"AA",753,"DFW","Noon-4pm","Sun","May",240,-8,"No"
1654,"AA",759,"DFW","Noon-4pm","Sun","May",245,1,"No"
1655,"AA",763,"DFW","4-8pm","Sun","May",250,3,"No"
1656,"AA",785,"DFW","4-8pm","Sun","May",240,29,"No"
1657,"AA",787,"DFW","4-8pm","Sun","May",240,-7,"No"
1658,"AA",1423,"MIA","Noon-4pm","Sun","May",190,39,"Yes"
1659,"AA",1551,"BNA","4-8pm","Sun","May",150,60,"Yes"
1660,"AA",1559,"MIA","4-8pm","Sun","May",195,57,"Yes"
1661,"AA",1685,"MIA","4-8am","Sun","May",175,-3,"No"
1662,"AA",1709,"MIA","8-Mid","Sun","May",185,-6,"No"
1663,"AA",1757,"STL","8-Noon","Sun","May",170,-2,"No"
1664,"AA",1855,"STL","8-Noon","Sun","May",165,-5,"No"
1665,"AA",2011,"MIA","4-8pm","Sun","May",185,17,"No"
1666,"AA",2015,"MIA","8-Noon","Sun","May",190,-6,"No"
1667,"AA",2019,"STL","8-Mid","Sun","May",160,-13,"No"
1668,"AA",2093,"MIA","Noon-4pm","Sun","May",190,-13,"No"
1669,"AA",2255,"MIA","4-8am","Sun","May",175,80,"Yes"
1670,"AA",301,"ORD","4-8am","Mon","May",140,-5,"No"
1671,"AA",303,"ORD","4-8am","Mon","May",145,-5,"No"
1672,"AA",305,"ORD","4-8am","Mon","May",145,-6,"No"
1673,"AA",309,"ORD","8-Noon","Mon","May",145,-6,"No"
1674,"AA",313,"ORD","8-Noon","Mon","May",155,-5,"No"
1675,"AA",319,"ORD","8-Noon","Mon","May",150,-6,"No"
1676,"AA",327,"ORD","Noon-4pm","Mon","May",155,-5,"No"
1677,"AA",329,"ORD","Noon-4pm","Mon","May",150,-10,"No"
1678,"AA",333,"ORD","Noon-4pm","Mon","May",155,-8,"No"
1679,"AA",335,"ORD","Noon-4pm","Mon","May",160,-6,"No"
1680,"AA",337,"ORD","Noon-4pm","Mon","May",160,-5,"No"
1681,"AA",341,"ORD","4-8pm","Mon","May",160,-10,"No"
1682,"AA",345,"ORD","4-8pm","Mon","May",160,-5,"No"
1683,"AA",347,"ORD","4-8pm","Mon","May",155,8,"No"
1684,"AA",363,"ORD","4-8pm","Mon","May",155,-7,"No"
1685,"AA",371,"ORD","8-Mid","Mon","May",155,-1,"No"
1686,"AA",413,"MIA","4-8am","Mon","May",185,-8,"No"
1687,"AA",599,"MIA","8-Noon","Mon","May",190,-9,"No"
1688,"AA",701,"DFW","4-8am","Mon","May",225,-4,"No"
1689,"AA",707,"DFW","4-8am","Mon","May",230,-3,"No"
1690,"AA",709,"DFW","4-8am","Mon","May",235,-7,"No"
1691,"AA",713,"DFW","8-Noon","Mon","May",240,-7,"No"
1692,"AA",721,"DFW","8-Noon","Mon","May",245,-2,"No"
1693,"AA",731,"DFW","8-Noon","Mon","May",240,-6,"No"
1694,"AA",743,"DFW","Noon-4pm","Mon","May",235,-8,"No"
1695,"AA",745,"DFW","Noon-4pm","Mon","May",240,-4,"No"
1696,"AA",751,"DFW","Noon-4pm","Mon","May",245,-7,"No"
1697,"AA",753,"DFW","Noon-4pm","Mon","May",240,-3,"No"
1698,"AA",759,"DFW","Noon-4pm","Mon","May",245,32,"Yes"
1699,"AA",763,"DFW","4-8pm","Mon","May",250,-6,"No"
1700,"AA",785,"DFW","4-8pm","Mon","May",240,-2,"No"
1701,"AA",787,"DFW","4-8pm","Mon","May",240,-8,"No"
1702,"AA",791,"DFW","8-Mid","Mon","May",235,-5,"No"
1703,"AA",1423,"MIA","Noon-4pm","Mon","May",190,-6,"No"
1704,"AA",1551,"BNA","4-8pm","Mon","May",150,-10,"No"
1705,"AA",1559,"MIA","4-8pm","Mon","May",195,2,"No"
1706,"AA",1685,"MIA","4-8am","Mon","May",175,-3,"No"
1707,"AA",1709,"MIA","8-Mid","Mon","May",185,-4,"No"
1708,"AA",1741,"BNA","Noon-4pm","Mon","May",150,-2,"No"
1709,"AA",1757,"STL","8-Noon","Mon","May",170,-8,"No"
1710,"AA",1855,"STL","8-Noon","Mon","May",165,-7,"No"
1711,"AA",2011,"MIA","4-8pm","Mon","May",185,1,"No"
1712,"AA",2015,"MIA","8-Noon","Mon","May",190,0,"No"
1713,"AA",2019,"STL","8-Mid","Mon","May",160,-13,"No"
1714,"AA",2093,"MIA","Noon-4pm","Mon","May",190,6,"No"
1715,"AA",2223,"STL","4-8pm","Mon","May",175,-8,"No"
1716,"AA",2255,"MIA","4-8am","Mon","May",175,-3,"No"
1717,"AA",301,"ORD","4-8am","Tue","May",140,0,"No"
1718,"AA",303,"ORD","4-8am","Tue","May",145,-4,"No"
1719,"AA",305,"ORD","4-8am","Tue","May",145,0,"No"
1720,"AA",309,"ORD","8-Noon","Tue","May",145,-4,"No"
1721,"AA",313,"ORD","8-Noon","Tue","May",155,-3,"No"
1722,"AA",319,"ORD","8-Noon","Tue","May",150,0,"No"
1723,"AA",321,"ORD","8-Noon","Tue","May",155,-2,"No"
1724,"AA",327,"ORD","Noon-4pm","Tue","May",155,-1,"No"
1725,"AA",329,"ORD","Noon-4pm","Tue","May",150,-3,"No"
1726,"AA",333,"ORD","Noon-4pm","Tue","May",155,8,"No"
1727,"AA",335,"ORD","Noon-4pm","Tue","May",160,-2,"No"
1728,"AA",337,"ORD","Noon-4pm","Tue","May",160,-3,"No"
1729,"AA",341,"ORD","4-8pm","Tue","May",160,-9,"No"
1730,"AA",345,"ORD","4-8pm","Tue","May",160,-6,"No"
1731,"AA",347,"ORD","4-8pm","Tue","May",155,-7,"No"
1732,"AA",363,"ORD","4-8pm","Tue","May",155,134,"Yes"
1733,"AA",371,"ORD","8-Mid","Tue","May",155,7,"No"
1734,"AA",413,"MIA","4-8am","Tue","May",185,91,"Yes"
1735,"AA",599,"MIA","8-Noon","Tue","May",190,-2,"No"
1736,"AA",611,"BNA","8-Noon","Tue","May",155,-9,"No"
1737,"AA",701,"DFW","4-8am","Tue","May",225,-6,"No"
1738,"AA",707,"DFW","4-8am","Tue","May",230,-3,"No"
1739,"AA",709,"DFW","4-8am","Tue","May",235,5,"No"
1740,"AA",713,"DFW","8-Noon","Tue","May",240,-5,"No"
1741,"AA",721,"DFW","8-Noon","Tue","May",245,-3,"No"
1742,"AA",731,"DFW","8-Noon","Tue","May",240,18,"No"
1743,"AA",739,"DFW","8-Noon","Tue","May",240,-1,"No"
1744,"AA",743,"DFW","Noon-4pm","Tue","May",235,-6,"No"
1745,"AA",745,"DFW","Noon-4pm","Tue","May",240,-4,"No"
1746,"AA",751,"DFW","Noon-4pm","Tue","May",245,-5,"No"
1747,"AA",753,"DFW","Noon-4pm","Tue","May",240,4,"No"
1748,"AA",759,"DFW","Noon-4pm","Tue","May",245,11,"No"
1749,"AA",763,"DFW","4-8pm","Tue","May",250,-1,"No"
1750,"AA",785,"DFW","4-8pm","Tue","May",240,-2,"No"
1751,"AA",787,"DFW","4-8pm","Tue","May",240,-10,"No"
1752,"AA",791,"DFW","8-Mid","Tue","May",235,-5,"No"
1753,"AA",1423,"MIA","Noon-4pm","Tue","May",190,21,"No"
1754,"AA",1551,"BNA","4-8pm","Tue","May",150,-6,"No"
1755,"AA",1559,"MIA","4-8pm","Tue","May",195,44,"Yes"
1756,"AA",1685,"MIA","4-8am","Tue","May",175,-6,"No"
1757,"AA",1709,"MIA","8-Mid","Tue","May",185,13,"No"
1758,"AA",1741,"BNA","Noon-4pm","Tue","May",150,6,"No"
1759,"AA",1757,"STL","8-Noon","Tue","May",170,-5,"No"
1760,"AA",1855,"STL","8-Noon","Tue","May",165,3,"No"
1761,"AA",2011,"MIA","4-8pm","Tue","May",185,48,"Yes"
1762,"AA",2015,"MIA","8-Noon","Tue","May",190,-5,"No"
1763,"AA",2019,"STL","8-Mid","Tue","May",160,38,"Yes"
1764,"AA",2093,"MIA","Noon-4pm","Tue","May",190,0,"No"
1765,"AA",2223,"STL","4-8pm","Tue","May",175,-10,"No"
1766,"AA",2255,"MIA","4-8am","Tue","May",175,2,"No"
1767,"AA",301,"ORD","4-8am","Wed","May",140,-4,"No"
1768,"AA",303,"ORD","4-8am","Wed","May",145,-6,"No"
1769,"AA",305,"ORD","4-8am","Wed","May",145,-6,"No"
1770,"AA",309,"ORD","8-Noon","Wed","May",145,-6,"No"
1771,"AA",313,"ORD","8-Noon","Wed","May",155,-6,"No"
1772,"AA",319,"ORD","8-Noon","Wed","May",150,-6,"No"
1773,"AA",321,"ORD","8-Noon","Wed","May",155,-5,"No"
1774,"AA",327,"ORD","Noon-4pm","Wed","May",155,47,"Yes"
1775,"AA",329,"ORD","Noon-4pm","Wed","May",150,99,"Yes"
